"cc";"aggcode";"aggname";"typeofsensitivearea";"sizecat";"generatedload_10th";"generatedload_9th";"generatedload_delta";"connectedload_10th";"connectedload_9th";"iasload_10th";"iasload_9th";"dischargewithouttreatment_10th";"dischargewithouttreatment_9th";"gp_10th";"art3_10th";"art4_10th";"art5_10th";"art6_10th";"dtt3_10th";"dtt4t_10th";"dtt4p_10th";"dtt5t_10th";"dtt5p_10th";"gp_9th";"art3_9th";"art4_9th";"art5_9th";"art6_9th";"dtt3_9th";"dtt4t_9th";"dtt4p_9th";"dtt5t_9th";"dtt5p_9th";"flagginv";"flaggmeasures";"nb_uwwtp";"nb_uwwtp_conn";"nb_dcp";"near_natura2000_uww_impacted";"near_natura2000_uww_impacted_intensity";"wfd_ecologicalstatus";"wfd_chemicalstatus";"wfd_uwwtd_status_point_p11";"wfd_uwwtd_status_point_p12";"wfd_uwwtd_status_diffuse_p26";"spztype_catchmentOfSensitiveArea";"spztype_coastalSensitiveArea";"spztype_lakeSensitiveArea";"spztype_otherProtectedArea";"spztype_riverSensitiveArea";"spztype_transitionalSensitiveArea";"spztype_freshwaterFishDesignatedWater";"spztype_shellfishDesignatedWater";"spztype_drinkingWaterProtectionArea";"spztype_nitrateVulnerableZone";"score";"status";"x";"y"
"ro";"ROAG_98505_01";"Vulturi-Vanatori";"NI";1;2232;2299;-67;0;0;0;0;2232;2299;"PD";"PD";"PD";"NR";"PD";2232;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2299;0;0;0;0;1,10;"Construction  of the sewage collection system (6,4 km pipelines); connection to the Iasi WWTP, RO1IS_51 Iasi";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,76;47,33
"ro";"ROAG_115085";"Adamus";"NI";1;2231;2231;0;0;0;0;0;2231;2231;"NC";"NC";"NC";"NR";"NR";2231;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2231;0;0;0;0;1,75;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,23;46,30
"ro";"ROAG_89810";"Harau";"NI";1;2231;2231;0;0;0;0;0;2231;2231;"PD";"PD";"PD";"NR";"PD";2231;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2231;0;0;0;0;2,10;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,98;45,90
"ro";"ROAG_2149";"Albac";"NI";1;2231;2231;0;0;0;0;0;2231;2231;"PD";"PD";"PD";"NR";"PD";2231;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2231;0;0;0;0;1,11;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,96;46,44
"ro";"ROAG_127947";"Orlea";"NI";1;2230;2494;-264;0;0;0;0;2230;2494;"NC";"NC";"NC";"NR";"NR";2230;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2494;0;0;0;0;0,73;"Connection to sewer";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,35;43,73
"ro";"ROAG_90351";"Orastioara de Sus";"NI";1;2226;2226;0;0;0;0;0;2226;2226;"PD";"PD";"PD";"NR";"PD";2226;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2226;0;0;0;0;1,95;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,17;45,73
"ro";"ROAG_166985";"Vulturesti";"NI";1;2225;2326;-101;0;0;0;0;2225;2326;"PD";"PD";"PD";"NR";"PD";2225;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2326;0;0;0;0;0,20;"Construction  of the sewage collection system (5 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,52;46,81
"ro";"ROAG_158671";"Carani";"NI";1;2224;;;0;;400;;1824;;"PD";"PD";"PD";"NR";"PD";1824;0;0;0;0;;;;;;;;;;;2,24;"New sewerage network, discharge pipeline, channel connections to Timisoara sewerage system (21,5 Km); connections to Timisoara sewerage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,15;45,91
"ro";"ROAG_157479";"Bulgarus";"NI";1;2223;1844;379;0;;578;;1645;;"PD";"PD";"PD";"NR";"PD";1645;0;0;0;0;;;;;;;;;;;1,25;"New sewerage network, discharge pipeline (16,66 Km), including connections to the sewerage system; 5 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20,81;45,91
"ro";"ROAG_157558";"Gottlob";"NI";1;2223;;;0;;445;;1778;;"PD";"PD";"PD";"NR";"PD";1778;0;0;0;0;;;;;;;;;;;2,18;"New sewerage network, discharge pipeline, channel connections to Lovrin sewerage system (19.744 Km), connections to the sewerage system; 2 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20,70;45,93
"ro";"ROAG_136278";"Batrani";"NI";1;2221;2221;0;0;0;0;0;2221;2221;"PD";"PD";"PD";"NR";"PD";2221;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2221;0;0;0;0;0,59;"Construction  of the UWW sewage collection system to be treated in Batrani UWWTP-ROWP_136278_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,14;45,31
"ro";"ROAG_121803_01";"Barticesti";"NI";1;2221;2221;0;0;0;0;0;2221;2221;"NC";"NC";"NC";"NR";"NR";2221;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2221;0;0;0;0;0,32;"Construction of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,79;47,06
"ro";"ROAG_137684";"Dorolt";"NI";1;2220;2146;74;0;;0;;2220;;"PD";"PD";"PD";"NR";"PD";2220;0;0;0;0;;;;;;;;;;;0,70;"Construction of the collecting system in Petea";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,81;47,84
"ro";"ROAG_164749";"Lunca Banului";"NI";1;2220;2220;0;0;0;0;0;2220;2220;"PD";"PD";"PD";"NR";"PD";2220;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2220;0;0;0;0;2,25;"Construction  of the sewage collection system (10 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;28,17;46,59
"ro";"ROAG_72463";"Gighera";"NI";1;2219;2219;0;0;0;0;0;2219;2219;"PD";"PD";"PD";"NR";"PD";2219;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2219;0;0;0;0;1,25;"Construction of a new sewage treatment works (18Km pipelines); pumping stations for connection to the ROWP_74590 Valea Stanciului";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,79;43,84
"ro";"ROAG_12242";"Sicula";"NI";1;2218;2284;-66;0;0;0;0;2218;2284;"NC";"NC";"NC";"NR";"NR";2218;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2284;0;0;0;0;2,74;"Construction of a sewage collecting system Sicula (25.5 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,77;46,43
"ro";"ROAG_103862";"Ion Roata";"NI";1;2218;2218;0;0;0;0;0;2218;2218;"PD";"PD";"PD";"NR";"PD";2218;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2218;0;0;0;0;2,86;"Construction of the UWW sewage collection system to be treated in Ion Roata UWWTP ROWP_103862_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,77;44,66
"ro";"ROAG_18563";"Salatruc";"NI";1;2217;2243;-26;0;0;0;0;2217;2243;"PD";"PD";"PD";"NR";"PD";2217;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2243;0;0;0;0;1,16;"Construction  of the sewage collection system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,53;45,37
"ro";"ROAG_130847_01";"Gageni";"NI";1;2217;2217;0;0;0;0;0;2217;2217;"PD";"PD";"PD";"NR";"PD";2217;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2217;0;0;0;0;3,13;"Extension of the UWW sewage collection system to be treated in Paulesti UWWTP  - pumping stations for connection to the Paulesti UWWTP - ROWP_130847_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,94;45,02
"ro";"ROAG_152421";"Calmatuiu";"NI";1;2214;2351;-137;0;0;0;0;2214;2351;"PD";"PD";"PD";"NR";"PD";2214;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2351;0;0;0;0;4,19;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,86;43,96
"ro";"ROAG_33998_01";"Nimigea";"NI";1;2213;2213;0;0;0;0;0;2213;2213;"NC";"NC";"NC";"NR";"NR";2213;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2213;0;0;0;0;2,17;"Constuction of collecting system in Nimigea de Jos and Flore?ti";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,29;47,25
"ro";"ROAG_133688";"Gura Vadului";"NI";1;2209;2209;0;0;0;0;0;2209;2209;"PD";"PD";"PD";"NR";"PD";2209;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2209;0;0;0;0;0,95;"Extension of the UWW sewage collection system to be treated in Gura Vadului UWWTP-ROWP_133688_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,42;45,04
"ro";"ROAG_71536";"Carpen";"NI";1;2209;2209;0;0;0;0;0;2209;2209;"PD";"PD";"PD";"NR";"PD";2209;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2209;0;0;0;0;3,20;"Construction of a new sewage treatment works (14 Km pipelines)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,26;44,33
"ro";"ROAG_115156";"Alunis";"NI";1;2207;2207;0;0;0;0;0;2207;2207;"PD";"PD";"PD";"NR";"PD";2207;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2207;0;0;0;0;1,36;"Construction of sewage system in Alunis, Lunca Muresului; Construction of sewage system (5,1 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,81;46,89
"ro";"ROAG_158582";"Beregsau Mare";"NI";1;2207;;;0;;441;;1766;;"PD";"PD";"PD";"NR";"PD";1766;0;0;0;0;;;;;;;;;;;0,93;"New sewerage network, discharge pipeline (11,058 Km), including connections to the sewerage system; 2 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,01;45,76
"ro";"ROAG_64274";"Dobarlau";"NI";1;2206;2331;-125;0;0;0;0;2206;2331;"PD";"PD";"PD";"NR";"PD";2206;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2331;0;0;0;0;5,57;"Construction  of the sewage collection system (29 km)                    Wastewater pumping stations (4 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,91;45,71
"ro";"ROAG_72506";"Giubega";"NI";1;2204;2274;-70;0;0;0;0;2204;2274;"PD";"PD";"PD";"NR";"PD";2204;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2274;0;0;0;0;2,50;"Construction of a new sewage treatment works (14 Km pipelines)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,40;44,12
"ro";"ROAG_47300";"Luciu";"NI";1;2204;2004;200;0;0;0;0;2204;2004;"PD";"PD";"PD";"NR";"PD";2204;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2004;0;0;0;0;0,76;"Construction of the UWW sewage collection system to be treated in Luciu UWWTP  - pumping stations for connection to the ROWP_47300_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,08;44,97
"ro";"ROAG_127910_01";"Sarbii Magura";"NI";1;2204;1931;273;0;;0;;2204;;"NC";"NC";"NC";"NR";"NR";2204;0;0;0;0;;;;;;;;;;;0,18;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,65;44,57
"ro";"ROAG_132574_01";"Slon";"NI";1;2204;2204;0;0;0;0;0;2204;2204;"PD";"PD";"PD";"NR";"PD";2204;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2204;0;0;0;0;2,98;"Construction  of the UWW sewage collection system to be treated in Cerasu UWWTP  - pumping stations for connection to the UWWTP-ROWP_132574_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,03;45,35
"ro";"ROAG_33186";"Cosbuc";"NI";1;2200;2200;0;0;0;0;0;2200;2200;"NC";"NC";"NC";"NR";"NR";2200;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2200;0;0;0;0;0,31;"Extension of collecting system in Co?buc";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,39;47,36
"ro";"ROAG_130133";"Vulpeni";"NI";1;2198;2400;-202;0;0;0;0;2198;2400;"PD";"PD";"PD";"NR";"PD";2198;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2400;0;0;0;0;5,34;"Construction  of the sewage collection system (26 km)     Wastewater pumping stations (3 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,93;44,43
"ro";"ROAG_37850";"Leorda";"NI";1;2197;2505;-308;0;0;0;0;2197;2505;"PD";"PD";"PD";"NR";"PD";2197;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2505;0;0;0;0;6,40;"Construction  of the sewage collection system (38,4 km)
Construction of new pumping stations";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,46;47,81
"ro";"ROAG_158083";"Dinias";"NI";1;2195;;;0;;329;;1866;;"PD";"PD";"PD";"NR";"PD";1866;0;0;0;0;;;;;;;;;;;1,24;"New sewerage network, discharge pipeline (20.342 Km), including connections to the sewerage system; 3 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,00;45,65
"ro";"ROAG_11995";"Seleus";"NI";1;2192;2192;0;0;0;0;0;2192;2192;"PD";"PD";"PD";"NR";"PD";2192;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2192;0;0;0;0;1,25;"Construction of a sewage collecting system Seleus (28 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,72;46,38
"ro";"ROAG_64577";"Moacsa";"NI";1;2191;1311;880;0;;0;;2191;;"PD";"PD";"PD";"NR";"PD";2191;0;0;0;0;;;;;;;;;;;3,12;"Construction  of the sewage collection system (19 km)                    Wastewater pumping stations (3 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,96;45,89
"ro";"ROAG_53283";"Mehadia";"NI";1;2186;2325;-139;0;0;1241;1320;945;1005;"NC";"NC";"NC";"NR";"NR";945;0;0;0;0;"PD";"PD";"NR";"NR";"PD";1005;0;0;0;0;1,54;"New sewerage network (9 Km), including connections to the sewage system
2 wastewater pumping station, discharge pipeline";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,36;44,90
"ro";"ROAG_82430_01";"Pocruia (Pocruia, Isverna, Costeni)";"NI";1;2186;2211;-25;0;0;0;0;2186;2211;"PD";"PD";"PD";"NR";"PD";2186;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2211;0;0;0;0;3,81;"Construction of a new sewage treatment works 16,820  km";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,92;45,04
"ro";"ROAG_166654";"Feresti";"NI";1;2182;2182;0;0;0;0;0;2182;2182;"PD";"PD";"PD";"NR";"PD";2182;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2182;0;0;0;0;1,62;"Construction  of the sewage collection system (6 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,69;46,78
"ro";"ROAG_129638";"Urzica";"NI";1;2179;2174;5;0;0;0;0;2179;2174;"PD";"PD";"PD";"NR";"PD";2179;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2174;0;0;0;0;3,54;"Construction  of the sewage collection system (18,56 km)     Wastewater pumping stations (1 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,27;43,83
"ro";"ROAG_126512";"Cungrea";"NI";1;2178;2258;-80;0;0;0;0;2178;2258;"PD";"PD";"PD";"NR";"PD";2178;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2258;0;0;0;0;4,44;"Construction  of the sewage collection system (22,4 km)     Wastewater pumping stations (1 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,41;44,66
"ro";"ROAG_148989";"Granicesti";"NI";1;2172;2172;0;0;0;0;0;2172;2172;"NC";"NC";"NC";"NR";"NR";2172;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2172;0;0;0;0;0,50;"Construction of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,05;47,81
"ro";"ROAG_152877";"Draganesti de Vede";"NI";1;2171;2185;-14;0;0;0;0;2171;2185;"PD";"PD";"PD";"NR";"PD";2171;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2185;0;0;0;0;3,23;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,05;44,13
"ro";"ROAG_69394";"Visinesti";"NI";1;2171;2171;0;0;0;0;0;2171;2171;"PD";"PD";"PD";"NR";"PD";2171;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2171;0;0;0;0;2,51;"Construction of the UWW sewage collection system to be treated in Visinesti UWWTP ROWP_69394_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,57;45,10
"ro";"ROAG_76763";"Namoloasa";"NI";1;2170;2225;-55;0;0;0;0;2170;2225;"PD";"PD";"PD";"NR";"PD";2170;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2225;0;0;0;0;1,90;"Construction  of the sewage collection system  (12 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,55;45,53
"ro";"ROAG_4204";"Bucerdea Granoasa";"NI";1;2166;2166;0;0;0;0;0;2166;2166;"PD";"PD";"PD";"NR";"PD";2166;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2166;0;0;0;0;3,36;"Construction of the sewage system; Construction of pumping stations for waste water";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,83;46,19
"ro";"ROAG_16668";"Hartiesti";"NI";1;2165;3295;-1130;0;0;0;0;2165;3295;"NC";"NC";"PD";"NR";"NR";2165;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3295;0;0;0;0;0,29;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,10;45,11
"ro";"ROAG_154718";"Toporu";"NI";1;2163;2163;0;0;0;0;0;2163;2163;"PD";"PD";"PD";"NR";"PD";2163;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2163;0;0;0;0;0,97;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,65;44,01
"ro";"ROAG_41952";"Soars";"NI";1;2160;1910;250;0;;0;;2160;;"PD";"PD";"PD";"NR";"PD";2160;0;0;0;0;;;;;;;;;;;1,45;"Construction  of the sewage collection system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,94;45,93
"ro";"ROAG_173604";"Sutesti";"NI";1;2158;1938;220;0;;0;;2158;;"PD";"PD";"PD";"NR";"PD";2158;0;0;0;0;;;;;;;;;;;0,75;"Extension of the sewage collection system (6.4 km)          Wastewater pumping stations (3 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,21;44,69
"ro";"ROAG_43073_01";"Tataru";"NI";1;2157;2157;0;0;0;0;0;2157;2157;"PD";"PD";"PD";"NR";"PD";2157;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2157;0;0;0;0;2,85;"Construction  of the wastewater sewage collection system - pumping stations for connection to the Bertesti UWWTP";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,43;44,84
"ro";"ROAG_93370_01";"Dalga";"NI";1;2156;2156;0;0;0;0;0;2156;2156;"PD";"PD";"PD";"NR";"PD";2156;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2156;0;0;0;0;1,62;"Construction of the UWW sewage collection system to be treated in Dalga UWWTP ROWP_93370_01_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,07;44,44
"ro";"ROAG_156286";"Cenei";"NI";1;2153;1871;282;0;;1115;;1038;;"NC";"NC";"NC";"NR";"NR";1038;0;0;0;0;;;;;;;;;;;2,66;"New sewerage network, discharge pipeline (17,38 Km), 5 wastewater pumping station, 811 connections to the sewerage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20,90;45,71
"ro";"ROAG_146441_01";"Mihoveni";"NI";1;2152;2152;0;0;0;0;0;2152;2152;"PD";"PD";"PD";"NR";"PD";2152;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2152;0;0;0;0;1,30;"Extension of the collecting system and pumping stations to the UWWTP Suceava RO1SV_57";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,18;47,67
"ro";"ROAG_151585";"Poieni-Solca";"NI";1;2151;2151;0;0;0;0;0;2151;2151;"PD";"PD";"PD";"NR";"PD";2151;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2151;0;0;0;0;0,50;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,90;47,68
"ro";"ROAG_150597_01";"Poieni-Suceava";"NI";1;2151;2151;0;0;0;0;0;2151;2151;"NC";"NC";"NC";"NR";"NR";2151;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2151;0;0;0;0;0,27;"Construction of the collecting system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,46;47,57
"ro";"ROAG_103363";"Gostinu";"NI";1;2150;2150;0;0;0;0;0;2150;2150;"PD";"PD";"PD";"NR";"PD";2150;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2150;0;0;0;0;7,00;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,12;43,99
"ro";"ROAG_130071";"Voineasa";"NI";1;2147;2020;127;0;0;0;0;2147;2020;"PD";"PD";"PD";"NR";"PD";2147;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2020;0;0;0;0;1,01;"Construction  of the sewage collection system (4,6 km)     Wastewater pumping stations (1 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,14;44,27
"ro";"ROAG_72169";"Dragotesti";"NI";1;2145;2293;-148;0;0;0;0;2145;2293;"PD";"PD";"PD";"NR";"PD";2145;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2293;0;0;0;0;1,29;"Construction  of the sewage collection system (8 km)     Wastewater pumping stations (4 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,08;44,21
"ro";"ROAG_158403";"Remetea Mare";"NI";1;2143;1570;573;0;;1147;;996;;"PD";"PD";"PD";"NR";"PD";996;0;0;0;0;;;;;;;;;;;2,94;"New sewerage network (16,978 Km), channel connections to Timisoara sewerage system (7,805Km), 2 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,37;45,78
"ro";"ROAG_17432";"Moraresti";"NI";1;2141;2201;-60;0;0;0;0;2141;2201;"PD";"PD";"PD";"NR";"PD";2141;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2201;0;0;0;0;1,04;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,55;45,00
"ro";"ROAG_96423_01";"Covasna-Hilita";"NI";1;2137;2159;-22;0;0;0;0;2137;2159;"PD";"PD";"PD";"NR";"PD";2137;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2159;0;0;0;0;0,91;"Construction  of the sewage collection system (5,2 km pipelines)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,85;47,00
"ro";"ROAG_145970";"Valea Viilor";"NI";1;2135;2135;0;0;0;0;0;2135;2135;"PD";"PD";"PD";"NR";"PD";2135;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2135;0;0;0;0;2,46;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,27;46,08
"ro";"ROAG_42183";"Vama Buzaului";"NI";1;2123;2123;0;0;0;0;0;2123;2123;"NC";"NC";"NC";"NR";"NR";2123;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2123;0;0;0;0;5,86;"Construction  of the UWW sewage collection system - pumping stations for connection to the  Intorsura Buzaului UWWTP ROWP_63580_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,99;45,59
"ro";"ROAG_163137";"Costesti";"NI";1;2123;3116;-993;0;0;0;0;2123;3116;"PD";"PD";"PD";"NR";"PD";2123;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3116;0;0;0;0;2,16;"Construction  of the sewage collection system (10 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,76;46,49
"ro";"ROAG_21258";"Beresti - Bistrita";"NI";1;2123;2123;0;0;0;0;0;2123;2123;"PD";"PD";"PD";"NR";"PD";2123;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2123;0;0;0;0;0,50;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,86;46,71
"ro";"ROAG_13980";"Mares";"NI";1;2120;;;0;;0;;2120;;"PD";"PD";"PD";"NR";"PD";2120;0;0;0;0;;;;;;;;;;;2,52;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,78;44,77
"ro";"ROAG_157460";"Lenauheim";"NI";1;2117;5890;-3773;0;;529;;1588;;"NC";"NC";"NC";"NR";"NR";1588;0;0;0;0;;;;;;;;;;;1,25;"New sewerage network, discharge pipeline (16,12 Km), including connections to the sewerage system; 7 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20,80;45,87
"ro";"ROAG_150267_02";"Gainesti";"NI";1;2113;2113;0;0;0;0;0;2113;2113;"NC";"NC";"NC";"NR";"NR";2113;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2113;0;0;0;0;0,50;"Construction of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,91;47,41
"ro";"ROAG_166477";"Rafaila";"NI";1;2110;2110;0;0;0;0;0;2110;2110;"PD";"PD";"PD";"NR";"PD";2110;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2110;0;0;0;0;1,95;"Construction  of the sewage collection system (8,6 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,36;46,80
"ro";"ROAG_25371";"Secuieni";"NI";1;2107;2107;0;0;0;0;0;2107;2107;"PD";"PD";"PD";"NR";"PD";2107;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2107;0;0;0;0;0,87;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,10;46,64
